subjectGroup,GMT_timestamp,local_timestamp,trial_file_version,link,age,gender,tallies,duration_s
6,2022-12-21_15:00:52,2022-12-21_15:00:52,2022-12-21_12:02:10,https://www.testable.org/experiment/2286/994749/start?sona_id=66b29623155fb4a4c9a7e9ce8ae7df603e8afc49,18,woman,"day : 13; ",1526.612
rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,body,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,mySD3subScale,mySD3itemID,mySD3reversed,tallies,timestamp,response,RT,responseCode
363,nsg:6,60,form,,,"<h1>Noah in Krark</h1>",,,,,1,1,,,,radio,"How likely are people in Krark to <b>wear swimsuits on the streets?</b>;Would <i><b>people in Krark</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Krark,4,2,walkSwimsuit,wearSunglasses,pickingNose,experiment,walkSwimsuit,highTypeFreq,,,,"day : 13; ",543626,"Very Much so_Somewhat_Not at all",9749,4_3_1
364,nsg:6,60,form,,,"<h1>Noah in Krark</h1>",,,,,1,1,,,,radio,"How likely are people in Krark to <b>wear sunglasses?</b>;Would <i><b>people in Krark</b></i> consider it morally acceptable to <b>wear sunglasses?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear sunglasses?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Krark,4,2,walkSwimsuit,wearSunglasses,pickingNose,experiment,wearSunglasses,lowTypeFreq,,,,"day : 13; ",555609,"Somewhat_Somewhat_Very Much so",11455,3_3_4
365,nsg:6,60,form,,,"<h1>Noah in Krark</h1>",,,,,1,1,,,,radio,"How likely are people in Krark to <b>pick their nose?</b>;Would <i><b>people in Krark</b></i> consider it morally acceptable to <b>pick their nose?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pick your nose?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Krark,4,2,walkSwimsuit,wearSunglasses,pickingNose,experiment,pickingNose,single,,,,"day : 13; ",563542,"Not really_Not really_Not at all",7400,2_2_1
285,nsg:6,47,form,,,"<h1>Noah in Phando</h1>",,,,,1,1,,,,radio,"How likely are people in Phando to <b>walk barefoot on the street?</b>;Would <i><b>people in Phando</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Phando,3,1,barefootPark,eatingBroccoli,drinkWine,experiment,barefootPark,highTypeFreq,,,,"day : 13; ",656436,"Somewhat_Somewhat_Not at all",22386,3_3_1
286,nsg:6,47,form,,,"<h1>Noah in Phando</h1>",,,,,1,1,,,,radio,"How likely are people in Phando to <b>eat raw broccoli?</b>;Would <i><b>people in Phando</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Phando,3,1,barefootPark,eatingBroccoli,drinkWine,experiment,eatingBroccoli,lowTypeFreq,,,,"day : 13; ",672584,"Somewhat_Somewhat_Not really",15622,3_3_2
287,nsg:6,47,form,,,"<h1>Noah in Phando</h1>",,,,,1,1,,,,radio,"How likely are people in Phando to <b>drink wine?</b>;Would <i><b>people in Phando</b></i> consider it morally acceptable to <b>drink wine?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>drink wine?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Phando,3,1,barefootPark,eatingBroccoli,drinkWine,experiment,drinkWine,single,,,,"day : 13; ",687250,"Not at all_Not really_Very Much so",14132,1_2_4
429,nsg:6,71,form,,,"<h1>Noah in Kurk</h1>",,,,,1,1,,,,radio,"How likely are people in Kurk to <b>drink wine?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>drink wine?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>drink wine?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Kurk,3,3,drinkWine,barefootPark,eatingBroccoli,experiment,drinkWine,highTypeFreq,,,,"day : 13; ",761812,"Very Much so_Very Much so_Very Much so",4061,4_4_4
430,nsg:6,71,form,,,"<h1>Noah in Kurk</h1>",,,,,1,1,,,,radio,"How likely are people in Kurk to <b>walk barefoot on the street?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Kurk,3,3,drinkWine,barefootPark,eatingBroccoli,experiment,barefootPark,lowTypeFreq,,,,"day : 13; ",769679,"Somewhat_Very Much so_Not at all",7340,3_4_1
431,nsg:6,71,form,,,"<h1>Noah in Kurk</h1>",,,,,1,1,,,,radio,"How likely are people in Kurk to <b>eat raw broccoli?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Kurk,3,3,drinkWine,barefootPark,eatingBroccoli,experiment,eatingBroccoli,single,,,,"day : 13; ",780395,"Somewhat_Somewhat_Not really",10184,3_3_2
351,nsg:6,58,form,,,"<h1>Noah in Elder</h1>",,,,,1,1,,,,radio,"How likely are people in Elder to <b>pantomime?</b>;Would <i><b>people in Elder</b></i> consider it morally acceptable to <b>pantomime?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pantomime?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Elder,2,2,Pantomime,workBike,dressedMascot,experiment,Pantomime,highTypeFreq,,,,"day : 13; ",855173,"Very Much so_Very Much so_Not at all",4271,4_4_1
352,nsg:6,58,form,,,"<h1>Noah in Elder</h1>",,,,,1,1,,,,radio,"How likely are people in Elder to <b>bike to work?</b>;Would <i><b>people in Elder</b></i> consider it morally acceptable to <b>bike to work?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>bike to work?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Elder,2,2,Pantomime,workBike,dressedMascot,experiment,workBike,lowTypeFreq,,,,"day : 13; ",868139,"Not really_Somewhat_Very Much so",12440,2_3_4
353,nsg:6,58,form,,,"<h1>Noah in Elder</h1>",,,,,1,1,,,,radio,"How likely are people in Elder to <b>dress as a mascot?</b>;Would <i><b>people in Elder</b></i> consider it morally acceptable to <b>dress as a mascot?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>dress as a mascot?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Elder,2,2,Pantomime,workBike,dressedMascot,experiment,dressedMascot,single,,,,"day : 13; ",882904,"Not really_Not really_Not at all",14234,2_2_1
435,nsg:6,72,form,,,"<h1>Noah in Qrita</h1>",,,,,1,1,,,,radio,"How likely are people in Qrita to <b>wear sunglasses?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>wear sunglasses?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear sunglasses?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Qrita,4,3,wearSunglasses,pickingNose,walkSwimsuit,experiment,wearSunglasses,highTypeFreq,,,,"day : 13; ",963315,"Somewhat_Somewhat_Very Much so",9904,3_3_4
436,nsg:6,72,form,,,"<h1>Noah in Qrita</h1>",,,,,1,1,,,,radio,"How likely are people in Qrita to <b>pick their nose?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>pick their nose?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pick your nose?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Qrita,4,3,wearSunglasses,pickingNose,walkSwimsuit,experiment,pickingNose,lowTypeFreq,,,,"day : 13; ",977448,"Not really_Not at all_Not really",13604,2_1_2
437,nsg:6,72,form,,,"<h1>Noah in Qrita</h1>",,,,,1,1,,,,radio,"How likely are people in Qrita to <b>wear swimsuits on the streets?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Qrita,4,3,wearSunglasses,pickingNose,walkSwimsuit,experiment,walkSwimsuit,single,,,,"day : 13; ",995230,"Not really_Not really_Not at all",17256,2_2_1
279,nsg:6,46,form,,,"<h1>Noah in Qrosa</h1>",,,,,1,1,,,,radio,"How likely are people in Qrosa to <b>dress as a mascot?</b>;Would <i><b>people in Qrosa</b></i> consider it morally acceptable to <b>dress as a mascot?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>dress as a mascot?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Qrosa,2,1,dressedMascot,Pantomime,workBike,experiment,dressedMascot,highTypeFreq,,,,"day : 13; ",1073526,"Very Much so_Very Much so_Not really",7783,4_4_2
280,nsg:6,46,form,,,"<h1>Noah in Qrosa</h1>",,,,,1,1,,,,radio,"How likely are people in Qrosa to <b>pantomime?</b>;Would <i><b>people in Qrosa</b></i> consider it morally acceptable to <b>pantomime?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pantomime?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Qrosa,2,1,dressedMascot,Pantomime,workBike,experiment,Pantomime,lowTypeFreq,,,,"day : 13; ",1078724,"Not really_Not at all_Not at all",4667,2_1_1
281,nsg:6,46,form,,,"<h1>Noah in Qrosa</h1>",,,,,1,1,,,,radio,"How likely are people in Qrosa to <b>bike to work?</b>;Would <i><b>people in Qrosa</b></i> consider it morally acceptable to <b>bike to work?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>bike to work?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Qrosa,2,1,dressedMascot,Pantomime,workBike,experiment,workBike,single,,,,"day : 13; ",1086324,"Not at all_Not at all_Very Much so",7073,1_1_4
291,nsg:6,48,form,,,"<h1>Noah in Pirsea</h1>",,,,,1,1,,,,radio,"How likely are people in Pirsea to <b>pick their nose?</b>;Would <i><b>people in Pirsea</b></i> consider it morally acceptable to <b>pick their nose?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pick your nose?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Pirsea,4,1,pickingNose,walkSwimsuit,wearSunglasses,experiment,pickingNose,highTypeFreq,,,,"day : 13; ",1164953,"Not really_Not really_Not really",8122,2_2_2
292,nsg:6,48,form,,,"<h1>Noah in Pirsea</h1>",,,,,1,1,,,,radio,"How likely are people in Pirsea to <b>wear swimsuits on the streets?</b>;Would <i><b>people in Pirsea</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Pirsea,4,1,pickingNose,walkSwimsuit,wearSunglasses,experiment,walkSwimsuit,lowTypeFreq,,,,"day : 13; ",1173440,"Very Much so_Very Much so_Not at all",7961,4_4_1
293,nsg:6,48,form,,,"<h1>Noah in Pirsea</h1>",,,,,1,1,,,,radio,"How likely are people in Pirsea to <b>wear sunglasses?</b>;Would <i><b>people in Pirsea</b></i> consider it morally acceptable to <b>wear sunglasses?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear sunglasses?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Pirsea,4,1,pickingNose,walkSwimsuit,wearSunglasses,experiment,wearSunglasses,single,,,,"day : 13; ",1182651,"Somewhat_Somewhat_Very Much so",8681,3_3_4
357,nsg:6,59,form,,,"<h1>Noah in Ozmendir</h1>",,,,,1,1,,,,radio,"How likely are people in Ozmendir to <b>eat raw broccoli?</b>;Would <i><b>people in Ozmendir</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Ozmendir,3,2,eatingBroccoli,drinkWine,barefootPark,experiment,eatingBroccoli,highTypeFreq,,,,"day : 13; ",1258546,"Not really_Not really_Not really",5390,2_2_2
358,nsg:6,59,form,,,"<h1>Noah in Ozmendir</h1>",,,,,1,1,,,,radio,"How likely are people in Ozmendir to <b>drink wine?</b>;Would <i><b>people in Ozmendir</b></i> consider it morally acceptable to <b>drink wine?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>drink wine?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Ozmendir,3,2,eatingBroccoli,drinkWine,barefootPark,experiment,drinkWine,lowTypeFreq,,,,"day : 13; ",1266896,"Somewhat_Very Much so_Very Much so",7824,3_4_4
359,nsg:6,59,form,,,"<h1>Noah in Ozmendir</h1>",,,,,1,1,,,,radio,"How likely are people in Ozmendir to <b>walk barefoot on the street?</b>;Would <i><b>people in Ozmendir</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>","Not at all;Not really;Somewhat;Very Much so",2,male,neutral,Ozmendir,3,2,eatingBroccoli,drinkWine,barefootPark,experiment,barefootPark,single,,,,"day : 13; ",1275312,"Not at all_Not at all_Not at all",7888,1_1_1
345,nsg:6,57,form,,,"<h1>Noah in Slesa</h1>",,,,,1,1,,,,radio,"How likely are people in Slesa to <b>walk their pet cats on the street?</b>;Would <i><b>people in Slesa</b></i> consider it morally acceptable to <b>walk their pet cats on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk pet cats on the street?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Slesa,1,2,walkingCat,runCars,doingAcrobatics,experiment,walkingCat,highTypeFreq,,,,"day : 13; ",1356142,"Somewhat_Very Much so_Very Much so",10322,3_4_4
346,nsg:6,57,form,,,"<h1>Noah in Slesa</h1>",,,,,1,1,,,,radio,"How likely are people in Slesa to <b>run alongside cars?</b>;Would <i><b>people in Slesa</b></i> consider it morally acceptable to <b>run alongside cars?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>run alongside cars?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Slesa,1,2,walkingCat,runCars,doingAcrobatics,experiment,runCars,lowTypeFreq,,,,"day : 13; ",1363624,"Not really_Somewhat_Not at all",6949,2_3_1
347,nsg:6,57,form,,,"<h1>Noah in Slesa</h1>",,,,,1,1,,,,radio,"How likely are people in Slesa to <b>do kurafi?</b>;Would <i><b>people in Slesa</b></i> consider it morally acceptable to <b>do kurafi?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>do kurafi?</b>","Not at all;Not really;Somewhat;Very Much so",2,female,neutral,Slesa,1,2,walkingCat,runCars,doingAcrobatics,experiment,doingAcrobatics,single,,,,"day : 13; ",1371622,"Not really_Not really_Not at all",7472,2_2_1
439,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's not wise to tell your secrets.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism1,FALSE,"day : 13; ",1382956,"Agree strongly",8702,5
440,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to use clever manipulation to get my way.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism2,FALSE,"day : 13; ",1387921,Agree,4444,4
441,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Whatever it takes, you must get the important people on your side.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism3,FALSE,"day : 13; ",1394870,"Neither agree nor disagree",6429,3
442,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Avoid direct conflict with others because they may be useful in the future.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism4,FALSE,"day : 13; ",1401120,"Disagree strongly",5730,1
443,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's wise to keep track of information that you can use against people later.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism5,FALSE,"day : 13; ",1406904,"Neither agree nor disagree",5264,3
444,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">You should wait for the right time to get back at people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism6,FALSE,"day : 13; ",1411720,"Agree strongly",4297,5
445,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">There are things you should hide from other people to preserve your reputation.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism7,FALSE,"day : 13; ",1418552,"Disagree strongly",6313,1
446,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Make sure your plans benefit yourself, not others.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism8,FALSE,"day : 13; ",1425269,"Neither agree nor disagree",6197,3
447,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Most people can be manipulated.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism9,FALSE,"day : 13; ",1428300,"Agree strongly",2512,5
448,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">People see me as a natural leader.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism1,FALSE,"day : 13; ",1435135,"Disagree strongly",6314,1
449,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I hate being the center of attention.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism2,TRUE,"day : 13; ",1438666,"Neither agree nor disagree",3011,3
450,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Many group activities tend to be dull without me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism3,FALSE,"day : 13; ",1447984,Disagree,8798,2
451,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I know that I am special because everyone keeps telling me so.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism4,FALSE,"day : 13; ",1454033,"Disagree strongly",5530,1
452,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get acquainted with important people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism5,FALSE,"day : 13; ",1458831,"Neither agree nor disagree",4279,3
453,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I feel embarrassed if someone compliments me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism6,TRUE,"day : 13; ",1462733,"Disagree strongly",3375,1
454,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I have been compared to famous people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism7,FALSE,"day : 13; ",1468249,"Disagree strongly",4996,1
455,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I am an average person.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism8,TRUE,"day : 13; ",1471399,"Agree strongly",2631,5
456,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I insist on getting the respect I deserve.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism9,FALSE,"day : 13; ",1475532,"Agree strongly",3614,5
457,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get revenge on authorities.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy1,FALSE,"day : 13; ",1480738,"Disagree strongly",4687,1
458,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I avoid dangerous situations.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy2,TRUE,"day : 13; ",1484497,"Neither agree nor disagree",3242,3
459,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Payback needs to be quick and nasty.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy3,FALSE,"day : 13; ",1491432,Agree,6416,4
