subjectGroup,GMT_timestamp,local_timestamp,trial_file_version,link,age,gender,tallies,duration_s
3,2023-01-08_14:42:51,2023-01-08_14:42:51,2022-12-21_12:02:10,https://www.testable.org/experiment/2286/994749/start?sona_id=4b9c3c12320aeaaecf811bc78033dd69d6d8d676,18,woman,"day : 13; ",1310.767
rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,body,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,mySD3subScale,mySD3itemID,mySD3reversed,tallies,timestamp,response,RT,responseCode
39,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,buyCoffee,highTypeFreq,,,,"day : 13; ",395977,"Very Much so_Very Much so_Not really",5610,4_4_2
40,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,trippedChild,lowTypeFreq,,,,"day : 13; ",409625,"Not really_Somewhat_Very Much so",13049,2_3_4
41,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>invite other families to share fruit?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,shareFruit,single,,,,"day : 13; ",416009,"Not really_Not really_Not at all",5843,2_2_1
45,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>hold elevator doors for others?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,holdDoor,highTypeFreq,,,,"day : 13; ",492540,"Very Much so_Very Much so_Very Much so",6030,4_4_4
46,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>return wallets?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,returnWallet,lowTypeFreq,,,,"day : 13; ",498958,"Not really_Somewhat_Very Much so",5839,2_3_4
47,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,heavyGroceries,single,,,,"day : 13; ",505895,"Not really_Somewhat_Very Much so",6347,2_3_4
105,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,offerSeat,highTypeFreq,,,,"day : 13; ",581194,"Very Much so_Very Much so_Very Much so",4841,4_4_4
106,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>save baby birds?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,saveBird,lowTypeFreq,,,,"day : 13; ",588748,"Not really_Somewhat_Somewhat",7012,2_3_3
107,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>donate to children's charities?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,moneyCharity,single,,,,"day : 13; ",596748,"Not really_Somewhat_Very Much so",7444,2_3_4
183,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>invite other families to share fruit?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,shareFruit,highTypeFreq,,,,"day : 13; ",676012,"Very Much so_Very Much so_Somewhat",8771,4_4_3
184,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,buyCoffee,lowTypeFreq,,,,"day : 13; ",685213,"Not really_Somewhat_Very Much so",8613,2_3_4
185,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,trippedChild,single,,,,"day : 13; ",695386,"Not really_Somewhat_Very Much so",9635,2_3_4
177,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>save baby birds?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,saveBird,highTypeFreq,,,,"day : 13; ",771390,"Not really_Somewhat_Very Much so",5529,2_3_4
178,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>donate to children's charities?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,moneyCharity,lowTypeFreq,,,,"day : 13; ",777970,"Not really_Somewhat_Very Much so",6010,2_3_4
179,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,offerSeat,single,,,,"day : 13; ",785906,"Not really_Somewhat_Very Much so",7354,2_3_4
189,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,heavyGroceries,highTypeFreq,,,,"day : 13; ",861107,"Very Much so_Very Much so_Very Much so",4667,4_4_4
190,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>hold elevator doors for others?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,holdDoor,lowTypeFreq,,,,"day : 13; ",868306,"Not really_Somewhat_Very Much so",6651,2_3_4
191,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>return wallets?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,returnWallet,single,,,,"day : 13; ",879133,"Not really_Somewhat_Very Much so",10267,2_3_4
33,nsg:3,5,form,,,"<h1>Noah in Windon</h1>",,,,,1,1,,,,radio,"How likely are people in Windon to <b>donate to children's charities?</b>;Would <i><b>people in Windon</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Windon,1,1,moneyCharity,offerSeat,saveBird,experiment,moneyCharity,highTypeFreq,,,,"day : 13; ",955196,"Very Much so_Very Much so_Very Much so",5556,4_4_4
34,nsg:3,5,form,,,"<h1>Noah in Windon</h1>",,,,,1,1,,,,radio,"How likely are people in Windon to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Windon</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Windon,1,1,moneyCharity,offerSeat,saveBird,experiment,offerSeat,lowTypeFreq,,,,"day : 13; ",962167,"Not really_Somewhat_Very Much so",6389,2_3_4
35,nsg:3,5,form,,,"<h1>Noah in Windon</h1>",,,,,1,1,,,,radio,"How likely are people in Windon to <b>save baby birds?</b>;Would <i><b>people in Windon</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Windon,1,1,moneyCharity,offerSeat,saveBird,experiment,saveBird,single,,,,"day : 13; ",967479,"Not really_Somewhat_Very Much so",4774,2_3_4
51,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>help the elderly cross a road?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,helpElderly,highTypeFreq,,,,"day : 13; ",1042530,"Very Much so_Very Much so_Very Much so",4589,4_4_4
52,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>leave a generous tip to the server?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,largeTip,lowTypeFreq,,,,"day : 13; ",1047037,"Not really_Somewhat_Very Much so",3965,2_3_4
53,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>give directions?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,lostDirections,single,,,,"day : 13; ",1054452,"Not really_Somewhat_Very Much so",6852,2_3_4
195,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>give directions?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,lostDirections,highTypeFreq,,,,"day : 13; ",1167329,"Very Much so_Very Much so_Very Much so",42385,4_4_4
196,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>help the elderly cross a road?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,helpElderly,lowTypeFreq,,,,"day : 13; ",1174230,"Not really_Somewhat_Very Much so",6355,2_3_4
197,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>leave a generous tip to the server?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,largeTip,single,,,,"day : 13; ",1198294,"Not really_Somewhat_Very Much so",23513,2_3_4
439,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's not wise to tell your secrets.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism1,FALSE,"day : 13; ",1205104,"Agree strongly",4398,5
440,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to use clever manipulation to get my way.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism2,FALSE,"day : 13; ",1209633,Agree,4006,4
441,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Whatever it takes, you must get the important people on your side.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism3,FALSE,"day : 13; ",1212473,Agree,2314,4
442,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Avoid direct conflict with others because they may be useful in the future.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism4,FALSE,"day : 13; ",1216387,"Neither agree nor disagree",3383,3
443,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's wise to keep track of information that you can use against people later.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism5,FALSE,"day : 13; ",1221538,"Agree strongly",4616,5
444,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">You should wait for the right time to get back at people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism6,FALSE,"day : 13; ",1226466,Agree,4381,4
445,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">There are things you should hide from other people to preserve your reputation.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism7,FALSE,"day : 13; ",1232488,"Agree strongly",5478,5
446,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Make sure your plans benefit yourself, not others.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism8,FALSE,"day : 13; ",1240088,"Neither agree nor disagree",7052,3
447,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Most people can be manipulated.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism9,FALSE,"day : 13; ",1243814,"Agree strongly",3193,5
448,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">People see me as a natural leader.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism1,FALSE,"day : 13; ",1246692,Agree,2343,4
449,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I hate being the center of attention.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism2,TRUE,"day : 13; ",1251012,Disagree,3783,2
450,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Many group activities tend to be dull without me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism3,FALSE,"day : 13; ",1256193,Agree,4639,4
451,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I know that I am special because everyone keeps telling me so.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism4,FALSE,"day : 13; ",1259593,Agree,2860,4
452,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get acquainted with important people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism5,FALSE,"day : 13; ",1262305,"Agree strongly",2171,5
453,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I feel embarrassed if someone compliments me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism6,TRUE,"day : 13; ",1265914,Agree,3065,4
454,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I have been compared to famous people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism7,FALSE,"day : 13; ",1268768,Agree,2307,4
455,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I am an average person.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism8,TRUE,"day : 13; ",1273460,"Disagree strongly",4152,1
456,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I insist on getting the respect I deserve.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism9,FALSE,"day : 13; ",1276463,Agree,2465,4
457,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get revenge on authorities.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy1,FALSE,"day : 13; ",1279275,Agree,2278,4
458,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I avoid dangerous situations.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy2,TRUE,"day : 13; ",1283007,"Disagree strongly",3204,1
459,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Payback needs to be quick and nasty.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy3,FALSE,"day : 13; ",1285746,Agree,2204,4
