subjectGroup,GMT_timestamp,local_timestamp,trial_file_version,link,age,gender,tallies,duration_s
1,2023-01-14_17:57:21,2023-01-14_17:57:21,2022-12-21_12:02:10,https://www.testable.org/experiment/2286/994749/start?sona_id=5d536fdbc11da5b99f170dfa700b32816f1c60ef,18,woman,"day : 13; ",1383.563
rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,body,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,mySD3subScale,mySD3itemID,mySD3reversed,tallies,timestamp,response,RT,responseCode
9,nsg:1,1,form,,,"<h1>Noah in Sephy</h1>",,,,,1,1,,,,radio,"How likely are people in Sephy to <b>cycle past red lights?</b>;Would <i><b>people in Sephy</b></i> consider it morally acceptable to <b>cycle past red lights?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>cycle past red lights?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Sephy,1,1,passLight,shoutDriver,Gossiping,experiment,passLight,highTypeFreq,,,,"day : 13; ",494681,"Very Much so_Somewhat_Not really",12236,4_3_2
10,nsg:1,1,form,,,"<h1>Noah in Sephy</h1>",,,,,1,1,,,,radio,"How likely are people in Sephy to <b>shout at other drivers?</b>;Would <i><b>people in Sephy</b></i> consider it morally acceptable to <b>shout at other drivers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>shout at other drivers?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Sephy,1,1,passLight,shoutDriver,Gossiping,experiment,shoutDriver,lowTypeFreq,,,,"day : 13; ",501212,"Very Much so_Not really_Not really",6019,4_2_2
11,nsg:1,1,form,,,"<h1>Noah in Sephy</h1>",,,,,1,1,,,,radio,"How likely are people in Sephy to <b>gossip badly?</b>;Would <i><b>people in Sephy</b></i> consider it morally acceptable to <b>gossip badly?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>gossip badly?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Sephy,1,1,passLight,shoutDriver,Gossiping,experiment,Gossiping,single,,,,"day : 13; ",507263,"Not really_Not really_Not really",5534,2_2_2
153,nsg:1,25,form,,,"<h1>Noah in Faylight</h1>",,,,,1,1,,,,radio,"How likely are people in Faylight to <b>gossip badly?</b>;Would <i><b>people in Faylight</b></i> consider it morally acceptable to <b>gossip badly?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>gossip badly?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Faylight,1,3,Gossiping,passLight,shoutDriver,experiment,Gossiping,highTypeFreq,,,,"day : 13; ",585697,"Somewhat_Not really_Not at all",7916,3_2_1
154,nsg:1,25,form,,,"<h1>Noah in Faylight</h1>",,,,,1,1,,,,radio,"How likely are people in Faylight to <b>cycle past red lights?</b>;Would <i><b>people in Faylight</b></i> consider it morally acceptable to <b>cycle past red lights?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>cycle past red lights?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Faylight,1,3,Gossiping,passLight,shoutDriver,experiment,passLight,lowTypeFreq,,,,"day : 13; ",590764,"Somewhat_Not really_Not really",4548,3_2_2
155,nsg:1,25,form,,,"<h1>Noah in Faylight</h1>",,,,,1,1,,,,radio,"How likely are people in Faylight to <b>shout at other drivers?</b>;Would <i><b>people in Faylight</b></i> consider it morally acceptable to <b>shout at other drivers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>shout at other drivers?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Faylight,1,3,Gossiping,passLight,shoutDriver,experiment,shoutDriver,single,,,,"day : 13; ",597164,"Not really_Not really_Not really",5881,2_2_2
81,nsg:1,13,form,,,"<h1>Noah in Glistinir</h1>",,,,,1,1,,,,radio,"How likely are people in Glistinir to <b>shout at other drivers?</b>;Would <i><b>people in Glistinir</b></i> consider it morally acceptable to <b>shout at other drivers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>shout at other drivers?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Glistinir,1,2,shoutDriver,Gossiping,passLight,experiment,shoutDriver,highTypeFreq,,,,"day : 13; ",675266,"Somewhat_Not really_Not really",7581,3_2_2
82,nsg:1,13,form,,,"<h1>Noah in Glistinir</h1>",,,,,1,1,,,,radio,"How likely are people in Glistinir to <b>gossip badly?</b>;Would <i><b>people in Glistinir</b></i> consider it morally acceptable to <b>gossip badly?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>gossip badly?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Glistinir,1,2,shoutDriver,Gossiping,passLight,experiment,Gossiping,lowTypeFreq,,,,"day : 13; ",683032,"Very Much so_Not really_Not really",7247,4_2_2
83,nsg:1,13,form,,,"<h1>Noah in Glistinir</h1>",,,,,1,1,,,,radio,"How likely are people in Glistinir to <b>cycle past red lights?</b>;Would <i><b>people in Glistinir</b></i> consider it morally acceptable to <b>cycle past red lights?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>cycle past red lights?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Glistinir,1,2,shoutDriver,Gossiping,passLight,experiment,passLight,single,,,,"day : 13; ",690366,"Very Much so_Somewhat_Not at all",6818,4_3_1
15,nsg:1,2,form,,,"<h1>Noah in Marjy</h1>",,,,,1,1,,,,radio,"How likely are people in Marjy to <b>park in priority disabled parking spaces?</b>;Would <i><b>people in Marjy</b></i> consider it morally acceptable to <b>park in disabled parking spaces?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>park in priority disabled parking spaces?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Marjy,2,1,disabledParking,loudNoise,litterCanal,experiment,disabledParking,highTypeFreq,,,,"day : 13; ",765867,"Somewhat_Not really_Not really",4984,3_2_2
16,nsg:1,2,form,,,"<h1>Noah in Marjy</h1>",,,,,1,1,,,,radio,"How likely are people in Marjy to <b>make loud noises at the library?</b>;Would <i><b>people in Marjy</b></i> consider it morally acceptable to <b>make loud noises at the library?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>make loud noises at the library?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Marjy,2,1,disabledParking,loudNoise,litterCanal,experiment,loudNoise,lowTypeFreq,,,,"day : 13; ",772184,"Somewhat_Not really_Not really",5799,3_2_2
17,nsg:1,2,form,,,"<h1>Noah in Marjy</h1>",,,,,1,1,,,,radio,"How likely are people in Marjy to <b>litter in canals?</b>;Would <i><b>people in Marjy</b></i> consider it morally acceptable to <b>litter in canals?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>litter in canals?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,bad,Marjy,2,1,disabledParking,loudNoise,litterCanal,experiment,litterCanal,single,,,,"day : 13; ",778084,"Not really_Not really_Not really",5385,2_2_2
21,nsg:1,3,form,,,"<h1>Noah in Quai</h1>",,,,,1,1,,,,radio,"How likely are people in Quai to <b>skip queues?</b>;Would <i><b>people in Quai</b></i> consider it morally acceptable to <b>skip queues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>skip queues?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Quai,3,1,skipQueue,punchOfficer,smokingMarijuana,experiment,skipQueue,highTypeFreq,,,,"day : 13; ",857901,"Very Much so_Not really_Not really",9296,4_2_2
22,nsg:1,3,form,,,"<h1>Noah in Quai</h1>",,,,,1,1,,,,radio,"How likely are people in Quai to <b>punch police officers?</b>;Would <i><b>people in Quai</b></i> consider it morally acceptable to <b>punch police officers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>punch police officers?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Quai,3,1,skipQueue,punchOfficer,smokingMarijuana,experiment,punchOfficer,lowTypeFreq,,,,"day : 13; ",864585,"Very Much so_Not really_Not at all",6165,4_2_1
23,nsg:1,3,form,,,"<h1>Noah in Quai</h1>",,,,,1,1,,,,radio,"How likely are people in Quai to <b>smoke marijuana?</b>;Would <i><b>people in Quai</b></i> consider it morally acceptable to <b>smoke marijuana?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>smoke marijuana?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Quai,3,1,skipQueue,punchOfficer,smokingMarijuana,experiment,smokingMarijuana,single,,,,"day : 13; ",872002,"Not really_Not really_Not really",6900,2_2_2
171,nsg:1,28,form,,,"<h1>Noah in Everfell</h1>",,,,,1,1,,,,radio,"How likely are people in Everfell to <b>steal packages from a doorstep?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Everfell,4,3,packageTheft,avoidFare,pillageCorn,experiment,packageTheft,highTypeFreq,,,,"day : 13; ",951920,"Very Much so_Not really_Not at all",9401,4_2_1
172,nsg:1,28,form,,,"<h1>Noah in Everfell</h1>",,,,,1,1,,,,radio,"How likely are people in Everfell to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Everfell,4,3,packageTheft,avoidFare,pillageCorn,experiment,avoidFare,lowTypeFreq,,,,"day : 13; ",957303,"Very Much so_Not really_Not really",4865,4_2_2
173,nsg:1,28,form,,,"<h1>Noah in Everfell</h1>",,,,,1,1,,,,radio,"How likely are people in Everfell to <b>pillage corn from a field?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Everfell,4,3,packageTheft,avoidFare,pillageCorn,experiment,pillageCorn,single,,,,"day : 13; ",961819,"Not really_Not really_Not really",4002,2_2_2
99,nsg:1,16,form,,,"<h1>Noah in Freezington</h1>",,,,,1,1,,,,radio,"How likely are people in Freezington to <b>pillage corn from a field?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Freezington,4,2,pillageCorn,packageTheft,avoidFare,experiment,pillageCorn,highTypeFreq,,,,"day : 13; ",1043937,"Very Much so_Not really_Not really",11597,4_2_2
100,nsg:1,16,form,,,"<h1>Noah in Freezington</h1>",,,,,1,1,,,,radio,"How likely are people in Freezington to <b>steal packages from a doorstep?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Freezington,4,2,pillageCorn,packageTheft,avoidFare,experiment,packageTheft,lowTypeFreq,,,,"day : 13; ",1050522,"Very Much so_Not really_Not at all",6065,4_2_1
101,nsg:1,16,form,,,"<h1>Noah in Freezington</h1>",,,,,1,1,,,,radio,"How likely are people in Freezington to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Freezington</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Freezington,4,2,pillageCorn,packageTheft,avoidFare,experiment,avoidFare,single,,,,"day : 13; ",1054488,"Not really_Not really_Not really",3450,2_2_2
93,nsg:1,15,form,,,"<h1>Noah in Bruff</h1>",,,,,1,1,,,,radio,"How likely are people in Bruff to <b>punch police officers?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>punch police officers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>punch police officers?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Bruff,3,2,punchOfficer,smokingMarijuana,skipQueue,experiment,punchOfficer,highTypeFreq,,,,"day : 13; ",1133556,"Very Much so_Not really_Not at all",8552,4_2_1
94,nsg:1,15,form,,,"<h1>Noah in Bruff</h1>",,,,,1,1,,,,radio,"How likely are people in Bruff to <b>smoke marijuana?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>smoke marijuana?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>smoke marijuana?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Bruff,3,2,punchOfficer,smokingMarijuana,skipQueue,experiment,smokingMarijuana,lowTypeFreq,,,,"day : 13; ",1140440,"Very Much so_Not really_Not at all",6367,4_2_1
95,nsg:1,15,form,,,"<h1>Noah in Bruff</h1>",,,,,1,1,,,,radio,"How likely are people in Bruff to <b>skip queues?</b>;Would <i><b>people in Bruff</b></i> consider it morally acceptable to <b>skip queues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>skip queues?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Bruff,3,2,punchOfficer,smokingMarijuana,skipQueue,experiment,skipQueue,single,,,,"day : 13; ",1144922,"Not really_Not really_Not really",3967,2_2_2
27,nsg:1,4,form,,,"<h1>Noah in Newdale</h1>",,,,,1,1,,,,radio,"How likely are people in Newdale to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Newdale</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Newdale,4,1,avoidFare,pillageCorn,packageTheft,experiment,avoidFare,highTypeFreq,,,,"day : 13; ",1223040,"Very Much so_Not really_Not really",7599,4_2_2
28,nsg:1,4,form,,,"<h1>Noah in Newdale</h1>",,,,,1,1,,,,radio,"How likely are people in Newdale to <b>pillage corn from a field?</b>;Would <i><b>people in Newdale</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Newdale,4,1,avoidFare,pillageCorn,packageTheft,experiment,pillageCorn,lowTypeFreq,,,,"day : 13; ",1227657,"Very Much so_Not really_Not really",4099,4_2_2
29,nsg:1,4,form,,,"<h1>Noah in Newdale</h1>",,,,,1,1,,,,radio,"How likely are people in Newdale to <b>steal packages from a doorstep?</b>;Would <i><b>people in Newdale</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,bad,Newdale,4,1,avoidFare,pillageCorn,packageTheft,experiment,packageTheft,single,,,,"day : 13; ",1232140,"Not really_Not really_Not really",3965,2_2_2
439,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's not wise to tell your secrets.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism1,FALSE,"day : 13; ",1241474,"Agree strongly",4984,5
440,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to use clever manipulation to get my way.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism2,FALSE,"day : 13; ",1247595,Disagree,5605,2
441,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Whatever it takes, you must get the important people on your side.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism3,FALSE,"day : 13; ",1254941,Agree,6834,4
442,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Avoid direct conflict with others because they may be useful in the future.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism4,FALSE,"day : 13; ",1261891,Disagree,6439,2
443,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's wise to keep track of information that you can use against people later.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism5,FALSE,"day : 13; ",1266175,Disagree,3771,2
444,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">You should wait for the right time to get back at people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism6,FALSE,"day : 13; ",1270958,Disagree,4269,2
445,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">There are things you should hide from other people to preserve your reputation.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism7,FALSE,"day : 13; ",1276424,"Neither agree nor disagree",4955,3
446,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Make sure your plans benefit yourself, not others.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism8,FALSE,"day : 13; ",1282440,Agree,5505,4
447,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Most people can be manipulated.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism9,FALSE,"day : 13; ",1286674,Agree,3720,4
448,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">People see me as a natural leader.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism1,FALSE,"day : 13; ",1291292,"Neither agree nor disagree",4107,3
449,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I hate being the center of attention.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism2,TRUE,"day : 13; ",1297542,"Neither agree nor disagree",5734,3
450,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Many group activities tend to be dull without me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism3,FALSE,"day : 13; ",1303457,"Neither agree nor disagree",5402,3
451,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I know that I am special because everyone keeps telling me so.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism4,FALSE,"day : 13; ",1308006,Disagree,4035,2
452,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get acquainted with important people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism5,FALSE,"day : 13; ",1311608,"Neither agree nor disagree",3092,3
453,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I feel embarrassed if someone compliments me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism6,TRUE,"day : 13; ",1316909,Disagree,4790,2
454,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I have been compared to famous people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism7,FALSE,"day : 13; ",1322058,Disagree,4636,2
455,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I am an average person.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism8,TRUE,"day : 13; ",1326041,Agree,3471,4
456,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I insist on getting the respect I deserve.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism9,FALSE,"day : 13; ",1330091,Agree,3537,4
457,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get revenge on authorities.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy1,FALSE,"day : 13; ",1334341,Disagree,3739,2
458,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I avoid dangerous situations.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy2,TRUE,"day : 13; ",1338091,Disagree,3237,2
459,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Payback needs to be quick and nasty.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy3,FALSE,"day : 13; ",1343075,Disagree,4472,2
