subjectGroup,GMT_timestamp,local_timestamp,trial_file_version,link,age,gender,tallies,duration_s
3,2022-12-21_18:51:31,2022-12-21_18:51:31,2022-12-21_12:02:10,https://www.testable.org/experiment/2286/994749/start?sona_id=553a2160a3ec5b38ac1361488bec3812bf9f0fe5,18,woman,"day : 13; ",1658.948
rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,body,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,mySD3subScale,mySD3itemID,mySD3reversed,tallies,timestamp,response,RT,responseCode
189,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,heavyGroceries,highTypeFreq,,,,"day : 13; ",484279,"Very Much so_Very Much so_Very Much so",8332,4_4_4
190,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>hold elevator doors for others?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,holdDoor,lowTypeFreq,,,,"day : 13; ",491295,"Somewhat_Very Much so_Very Much so",6488,3_4_4
191,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>return wallets?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,returnWallet,single,,,,"day : 13; ",511207,"Very Much so_Very Much so_Very Much so",19381,4_4_4
39,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,buyCoffee,highTypeFreq,,,,"day : 13; ",586665,"Very Much so_Very Much so_Very Much so",4995,4_4_4
40,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,trippedChild,lowTypeFreq,,,,"day : 13; ",591452,"Somewhat_Very Much so_Very Much so",4259,3_4_4
41,nsg:3,6,form,,,"<h1>Noah in Pastel</h1>",,,,,1,1,,,,radio,"How likely are people in Pastel to <b>invite other families to share fruit?</b>;Would <i><b>people in Pastel</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Pastel,2,1,buyCoffee,trippedChild,shareFruit,experiment,shareFruit,single,,,,"day : 13; ",606239,"Not really_Not really_Somewhat",14256,2_2_3
51,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>help the elderly cross a road?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,helpElderly,highTypeFreq,,,,"day : 13; ",702497,"Very Much so_Very Much so_Very Much so",25783,4_4_4
52,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>leave a generous tip to the server?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,largeTip,lowTypeFreq,,,,"day : 13; ",714206,"Somewhat_Somewhat_Very Much so",11178,3_3_4
53,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>give directions?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,lostDirections,single,,,,"day : 13; ",725523,"Not really_Somewhat_Very Much so",10787,2_3_4
123,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>leave a generous tip to the server?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,largeTip,highTypeFreq,,,,"day : 13; ",805895,"Very Much so_Very Much so_Very Much so",9887,4_4_4
124,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>give directions?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,lostDirections,lowTypeFreq,,,,"day : 13; ",812994,"Somewhat_Very Much so_Very Much so",6570,3_4_4
125,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>help the elderly cross a road?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,helpElderly,single,,,,"day : 13; ",817788,"Somewhat_Very Much so_Very Much so",4260,3_4_4
105,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,offerSeat,highTypeFreq,,,,"day : 13; ",894964,"Somewhat_Very Much so_Very Much so",6685,3_4_4
106,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>save baby birds?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,saveBird,lowTypeFreq,,,,"day : 13; ",905143,Somewhat_Somewhat_Somewhat,9647,3_3_3
107,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>donate to children's charities?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,moneyCharity,single,,,,"day : 13; ",965477,"Somewhat_Very Much so_Very Much so",59805,3_4_4
177,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>save baby birds?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,saveBird,highTypeFreq,,,,"day : 13; ",1069677,Somewhat_Somewhat_Somewhat,33714,3_3_3
178,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>donate to children's charities?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,moneyCharity,lowTypeFreq,,,,"day : 13; ",1114161,"Somewhat_Very Much so_Very Much so",43955,3_4_4
179,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,offerSeat,single,,,,"day : 13; ",1120654,"Somewhat_Very Much so_Very Much so",5961,3_4_4
183,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>invite other families to share fruit?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,shareFruit,highTypeFreq,,,,"day : 13; ",1200763,Somewhat_Somewhat_Somewhat,9619,3_3_3
184,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,buyCoffee,lowTypeFreq,,,,"day : 13; ",1209178,"Very Much so_Very Much so_Very Much so",7886,4_4_4
185,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,trippedChild,single,,,,"day : 13; ",1225039,"Somewhat_Not really_Very Much so",15332,3_2_4
195,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>give directions?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,lostDirections,highTypeFreq,,,,"day : 13; ",1306597,"Very Much so_Very Much so_Very Much so",11039,4_4_4
196,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>help the elderly cross a road?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,helpElderly,lowTypeFreq,,,,"day : 13; ",1346249,"Very Much so_Very Much so_Very Much so",39113,4_4_4
197,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>leave a generous tip to the server?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,largeTip,single,,,,"day : 13; ",1357197,"Somewhat_Not really_Very Much so",10410,3_2_4
45,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>hold elevator doors for others?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,holdDoor,highTypeFreq,,,,"day : 13; ",1436884,"Somewhat_Not really_Very Much so",9194,3_2_4
46,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>return wallets?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,returnWallet,lowTypeFreq,,,,"day : 13; ",1465112,"Somewhat_Very Much so_Very Much so",27689,3_4_4
47,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,heavyGroceries,single,,,,"day : 13; ",1494221,"Very Much so_Very Much so_Very Much so",28568,4_4_4
439,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's not wise to tell your secrets.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism1,FALSE,"day : 13; ",1503811,"Agree strongly",5072,5
440,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to use clever manipulation to get my way.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism2,FALSE,"day : 13; ",1507225,Disagree,2886,2
441,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Whatever it takes, you must get the important people on your side.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism3,FALSE,"day : 13; ",1513009,"Neither agree nor disagree",5254,3
442,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Avoid direct conflict with others because they may be useful in the future.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism4,FALSE,"day : 13; ",1532619,"Neither agree nor disagree",19080,3
443,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's wise to keep track of information that you can use against people later.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism5,FALSE,"day : 13; ",1537581,"Disagree strongly",4438,1
444,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">You should wait for the right time to get back at people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism6,FALSE,"day : 13; ",1541596,"Disagree strongly",3482,1
445,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">There are things you should hide from other people to preserve your reputation.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism7,FALSE,"day : 13; ",1547129,Agree,5006,4
446,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Make sure your plans benefit yourself, not others.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism8,FALSE,"day : 13; ",1551231,"Agree strongly",3575,5
447,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Most people can be manipulated.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism9,FALSE,"day : 13; ",1554261,Agree,2507,4
448,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">People see me as a natural leader.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism1,FALSE,"day : 13; ",1557475,"Neither agree nor disagree",2689,3
449,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I hate being the center of attention.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism2,TRUE,"day : 13; ",1561676,Agree,3671,4
450,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Many group activities tend to be dull without me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism3,FALSE,"day : 13; ",1566308,Agree,4108,4
451,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I know that I am special because everyone keeps telling me so.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism4,FALSE,"day : 13; ",1570021,Agree,3191,4
452,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get acquainted with important people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism5,FALSE,"day : 13; ",1575990,Disagree,5445,2
453,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I feel embarrassed if someone compliments me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism6,TRUE,"day : 13; ",1579833,"Agree strongly",3316,5
454,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I have been compared to famous people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism7,FALSE,"day : 13; ",1587386,"Neither agree nor disagree",7032,3
455,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I am an average person.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism8,TRUE,"day : 13; ",1594298,"Agree strongly",6387,5
456,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I insist on getting the respect I deserve.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism9,FALSE,"day : 13; ",1598380,"Agree strongly",3560,5
457,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get revenge on authorities.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy1,FALSE,"day : 13; ",1601183,"Disagree strongly",2282,1
458,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I avoid dangerous situations.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy2,TRUE,"day : 13; ",1605477,"Neither agree nor disagree",3774,3
