subjectGroup,GMT_timestamp,local_timestamp,trial_file_version,link,age,gender,tallies,duration_s
3,2023-01-03_21:33:17,2023-01-04_04:33:17,2022-12-21_12:02:10,https://www.testable.org/experiment/2286/994749/start?sona_id=cd40fca8221375184d50d6ee4a1ee66483c5181c,20,woman,"day : 13; ",1569.983
rowNo,subjectGroup,randomBlock,type,stim1,stimFormat,head,body,button1,button2,button3,pageBreak,required,if,then,feedback,responseType,responseRows,responseOptions,myGenderSubjectGroup,myFaceGender,myValence,myPlaceName,mySet,myAssignmentCondition,myHighTypeFreqAction,myLowTypeFreqAction,mySingletonAction,myPhase,myQueriedAction,myQueriedActionStatus,mySD3subScale,mySD3itemID,mySD3reversed,tallies,timestamp,response,RT,responseCode
183,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>invite other families to share fruit?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,shareFruit,highTypeFreq,,,,"day : 13; ",564857,"Very Much so_Very Much so_Not really",9966,4_4_2
184,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,buyCoffee,lowTypeFreq,,,,"day : 13; ",576590,Somewhat_Somewhat_Somewhat,11210,3_3_3
185,nsg:3,30,form,,,"<h1>Noah in Tiare</h1>",,,,,1,1,,,,radio,"How likely are people in Tiare to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Tiare,2,3,shareFruit,buyCoffee,trippedChild,experiment,trippedChild,single,,,,"day : 13; ",588406,"Somewhat_Somewhat_Very Much so",11297,3_3_4
189,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,heavyGroceries,highTypeFreq,,,,"day : 13; ",668464,"Very Much so_Very Much so_Very Much so",9529,4_4_4
190,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>hold elevator doors for others?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,holdDoor,lowTypeFreq,,,,"day : 13; ",676811,"Very Much so_Very Much so_Somewhat",7821,4_4_3
191,nsg:3,31,form,,,"<h1>Noah in Clego</h1>",,,,,1,1,,,,radio,"How likely are people in Clego to <b>return wallets?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Clego,3,3,heavyGroceries,holdDoor,returnWallet,experiment,returnWallet,single,,,,"day : 13; ",690836,"Not really_Not really_Very Much so",13502,2_2_4
51,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>help the elderly cross a road?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,helpElderly,highTypeFreq,,,,"day : 13; ",767180,"Very Much so_Very Much so_Very Much so",5813,4_4_4
52,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>leave a generous tip to the server?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,largeTip,lowTypeFreq,,,,"day : 13; ",781252,"Not really_Somewhat_Somewhat",13552,2_3_3
53,nsg:3,8,form,,,"<h1>Noah in Gralens</h1>",,,,,1,1,,,,radio,"How likely are people in Gralens to <b>give directions?</b>;Would <i><b>people in Gralens</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Gralens,4,1,helpElderly,largeTip,lostDirections,experiment,lostDirections,single,,,,"day : 13; ",798487,"Not at all_Not really_Very Much so",16716,1_2_4
177,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>save baby birds?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,saveBird,highTypeFreq,,,,"day : 13; ",875556,"Very Much so_Very Much so_Somewhat",6540,4_4_3
178,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>donate to children's charities?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,moneyCharity,lowTypeFreq,,,,"day : 13; ",881484,"Very Much so_Very Much so_Very Much so",5391,4_4_4
179,nsg:3,29,form,,,"<h1>Noah in Vali</h1>",,,,,1,1,,,,radio,"How likely are people in Vali to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Vali,1,3,saveBird,moneyCharity,offerSeat,experiment,offerSeat,single,,,,"day : 13; ",889490,"Not really_Somewhat_Very Much so",7468,2_3_4
123,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>leave a generous tip to the server?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,largeTip,highTypeFreq,,,,"day : 13; ",967739,"Very Much so_Very Much so_Somewhat",7743,4_4_3
124,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>give directions?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,lostDirections,lowTypeFreq,,,,"day : 13; ",973521,Somewhat_Somewhat_Somewhat,5259,3_3_3
125,nsg:3,20,form,,,"<h1>Noah in Isondiff</h1>",,,,,1,1,,,,radio,"How likely are people in Isondiff to <b>help the elderly cross a road?</b>;Would <i><b>people in Isondiff</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Isondiff,4,2,largeTip,lostDirections,helpElderly,experiment,helpElderly,single,,,,"day : 13; ",978987,"Somewhat_Somewhat_Very Much so",4946,3_3_4
111,nsg:3,18,form,,,"<h1>Noah in Hifvine</h1>",,,,,1,1,,,,radio,"How likely are people in Hifvine to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Hifvine</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Hifvine,2,2,trippedChild,shareFruit,buyCoffee,experiment,trippedChild,highTypeFreq,,,,"day : 13; ",1058663,"Very Much so_Very Much so_Very Much so",9121,4_4_4
112,nsg:3,18,form,,,"<h1>Noah in Hifvine</h1>",,,,,1,1,,,,radio,"How likely are people in Hifvine to <b>invite other families to share fruit?</b>;Would <i><b>people in Hifvine</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Hifvine,2,2,trippedChild,shareFruit,buyCoffee,experiment,shareFruit,lowTypeFreq,,,,"day : 13; ",1066652,"Somewhat_Very Much so_Somewhat",7477,3_4_3
113,nsg:3,18,form,,,"<h1>Noah in Hifvine</h1>",,,,,1,1,,,,radio,"How likely are people in Hifvine to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Hifvine</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Hifvine,2,2,trippedChild,shareFruit,buyCoffee,experiment,buyCoffee,single,,,,"day : 13; ",1075028,"Not really_Not really_Somewhat",7857,2_2_3
195,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>give directions?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,lostDirections,highTypeFreq,,,,"day : 13; ",1151943,Somewhat_Somewhat_Somewhat,6352,3_3_3
196,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>help the elderly cross a road?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,helpElderly,lowTypeFreq,,,,"day : 13; ",1157477,"Very Much so_Very Much so_Very Much so",5006,4_4_4
197,nsg:3,32,form,,,"<h1>Noah in Wrury</h1>",,,,,1,1,,,,radio,"How likely are people in Wrury to <b>leave a generous tip to the server?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Wrury,4,3,lostDirections,helpElderly,largeTip,experiment,largeTip,single,,,,"day : 13; ",1166409,Somewhat_Somewhat_Somewhat,8400,3_3_3
45,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>hold elevator doors for others?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,holdDoor,highTypeFreq,,,,"day : 13; ",1247459,"Very Much so_Very Much so_Very Much so",10527,4_4_4
46,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>return wallets?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,returnWallet,lowTypeFreq,,,,"day : 13; ",1253642,"Very Much so_Very Much so_Very Much so",5669,4_4_4
47,nsg:3,7,form,,,"<h1>Noah in Orkfield</h1>",,,,,1,1,,,,radio,"How likely are people in Orkfield to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Orkfield</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",1,female,good,Orkfield,3,1,holdDoor,returnWallet,heavyGroceries,experiment,heavyGroceries,single,,,,"day : 13; ",1265202,"Not really_Somewhat_Very Much so",11040,2_3_4
105,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,offerSeat,highTypeFreq,,,,"day : 13; ",1344657,"Very Much so_Very Much so_Very Much so",8930,4_4_4
106,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>save baby birds?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,saveBird,lowTypeFreq,,,,"day : 13; ",1352512,"Very Much so_Very Much so_Somewhat",7332,4_4_3
107,nsg:3,17,form,,,"<h1>Noah in Styl</h1>",,,,,1,1,,,,radio,"How likely are people in Styl to <b>donate to children's charities?</b>;Would <i><b>people in Styl</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",1,male,good,Styl,1,2,offerSeat,saveBird,moneyCharity,experiment,moneyCharity,single,,,,"day : 13; ",1360708,"Somewhat_Somewhat_Very Much so",7676,3_3_4
439,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's not wise to tell your secrets.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism1,FALSE,"day : 13; ",1370029,Agree,5341,4
440,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to use clever manipulation to get my way.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism2,FALSE,"day : 13; ",1376419,Agree,5881,4
441,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Whatever it takes, you must get the important people on your side.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism3,FALSE,"day : 13; ",1384619,"Neither agree nor disagree",7679,3
442,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Avoid direct conflict with others because they may be useful in the future.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism4,FALSE,"day : 13; ",1389539,"Agree strongly",4400,5
443,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">It's wise to keep track of information that you can use against people later.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism5,FALSE,"day : 13; ",1393920,Agree,3864,4
444,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">You should wait for the right time to get back at people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism6,FALSE,"day : 13; ",1418665,"Agree strongly",24230,5
445,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">There are things you should hide from other people to preserve your reputation.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism7,FALSE,"day : 13; ",1434934,Agree,15747,4
446,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Make sure your plans benefit yourself, not others.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism8,FALSE,"day : 13; ",1440450,Agree,5000,4
447,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Most people can be manipulated.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Machiavellianism,Machiavellianism9,FALSE,"day : 13; ",1445231,"Agree strongly",4262,5
448,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">People see me as a natural leader.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism1,FALSE,"day : 13; ",1449296,"Neither agree nor disagree",3543,3
449,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I hate being the center of attention.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism2,TRUE,"day : 13; ",1452973,"Neither agree nor disagree",3164,3
450,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">Many group activities tend to be dull without me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism3,FALSE,"day : 13; ",1458639,Disagree,5155,2
451,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I know that I am special because everyone keeps telling me so.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism4,FALSE,"day : 13; ",1465959,Disagree,6806,2
452,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get acquainted with important people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism5,FALSE,"day : 13; ",1470771,Agree,4300,4
453,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I feel embarrassed if someone compliments me.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism6,TRUE,"day : 13; ",1475584,Agree,4283,4
454,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I have been compared to famous people.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism7,FALSE,"day : 13; ",1484439,Agree,8346,4
455,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I am an average person.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism8,TRUE,"day : 13; ",1494305,Agree,9354,4
456,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I insist on getting the respect I deserve.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Narcissism,Narcissism9,FALSE,"day : 13; ",1501204,"Neither agree nor disagree",6385,3
457,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I like to get revenge on authorities.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy1,FALSE,"day : 13; ",1506284,"Disagree strongly",4563,1
458,,,form,,,"How much do you agree with this statement?","<p style=""font-size:x-large"">I avoid dangerous situations.</p>",,,,1,1,,,,likert,,"Disagree strongly; Disagree; Neither agree nor disagree; Agree; Agree strongly",,,,,,,,,,SD3,,,Psychopathy,Psychopathy2,TRUE,"day : 13; ",1510841,Agree,4041,4
